userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,cluster,user_segment,loss_aversion,comparison_overload,decision_fatigue,impulsive_behavior
780,5,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
780,6,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
780,7,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
780,8,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
780,9,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
780,10,3600.0,9,2,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
781,1,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
781,2,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
781,3,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
781,4,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
781,5,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
781,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
781,7,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
781,8,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
781,9,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
781,10,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
782,1,3600.0,6,3,0.0,1.0,2,Loyal Users,1,0,1,0
782,2,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
782,3,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
782,4,3600.0,6,5,0.6666666666666666,0.0,3,Hesitant Users,0,0,0,0
782,5,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
782,6,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
782,7,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
782,8,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
782,9,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
782,10,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
783,1,3600.0,9,7,0.4444444444444444,0.0,1,Impulsive Buyers,0,1,0,0
783,2,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
783,3,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
783,4,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
783,5,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
783,6,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
783,7,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
783,8,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
783,9,3600.0,8,4,0.375,0.0,1,Impulsive Buyers,0,0,0,0
783,10,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
784,1,3600.0,7,6,0.1428571428571428,0.0,1,Impulsive Buyers,0,1,0,0
784,2,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
784,3,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
784,4,3600.0,7,1,0.0,1.0,2,Loyal Users,1,0,1,0
784,5,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
784,6,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
784,7,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
784,8,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
784,9,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
784,10,3600.0,10,2,0.2,0.0,1,Impulsive Buyers,0,0,0,0
785,1,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
785,2,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
785,3,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
785,4,3600.0,8,3,0.0,0.0,0,Explorers,0,0,0,0
785,5,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
785,6,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
785,7,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
785,8,3600.0,8,6,0.0,1.0,2,Loyal Users,1,1,1,0
785,9,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
785,10,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
786,1,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
786,2,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
786,3,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
786,4,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
786,5,3600.0,8,0,0.0,0.0,0,Explorers,0,0,0,0
786,6,3600.0,6,3,0.0,1.0,2,Loyal Users,1,0,1,0
786,7,3600.0,6,6,0.3333333333333333,0.0,3,Hesitant Users,0,1,0,0
786,8,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
786,9,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
786,10,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
787,1,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
787,2,3600.0,9,4,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
787,3,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
787,4,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
787,5,3600.0,6,2,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
787,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
787,7,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
787,8,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
787,9,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
787,10,3600.0,10,2,0.0,1.0,2,Loyal Users,1,0,1,0
788,1,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
788,2,3600.0,8,6,0.375,0.0,1,Impulsive Buyers,0,1,0,0
788,3,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
788,4,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
788,5,3600.0,6,4,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
788,6,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
788,7,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
788,8,3600.0,10,6,0.3,0.0,1,Impulsive Buyers,0,1,0,0
788,9,3600.0,8,5,0.0,1.0,2,Loyal Users,1,0,1,0
788,10,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
789,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
789,2,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
789,3,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
789,4,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
789,5,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
789,6,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
789,7,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
789,8,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
789,9,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
789,10,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
790,1,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
790,2,3600.0,9,7,0.1111111111111111,0.0,1,Impulsive Buyers,0,1,0,0
790,3,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
790,4,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
790,5,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
790,6,3600.0,7,2,0.0,0.0,0,Explorers,0,0,0,0
790,7,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
790,8,3600.0,10,3,0.0,1.0,2,Loyal Users,1,0,1,0
790,9,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
790,10,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
791,1,3600.0,10,6,0.2,0.0,1,Impulsive Buyers,0,1,0,0
791,2,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
791,3,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
791,4,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
791,5,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
791,6,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
791,7,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
791,8,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
791,9,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
791,10,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
792,1,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
792,2,3600.0,9,6,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
792,3,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
792,4,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
792,5,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
792,6,3600.0,7,1,0.1428571428571428,0.0,0,Explorers,0,0,0,0
792,7,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
792,8,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
792,9,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
792,10,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
793,1,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
793,2,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
793,3,3600.0,10,3,0.2,0.0,1,Impulsive Buyers,0,0,0,0
793,4,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
793,5,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
793,6,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
793,7,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
793,8,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
793,9,3600.0,9,5,0.0,1.0,2,Loyal Users,1,0,1,0
793,10,3600.0,7,1,0.0,1.0,2,Loyal Users,1,0,1,0
794,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
794,2,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
794,3,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
794,4,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
794,5,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
794,6,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
794,7,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
794,8,3600.0,6,1,0.1666666666666666,0.0,0,Explorers,0,0,0,0
794,9,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
794,10,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
795,1,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
795,2,3600.0,7,1,0.0,1.0,2,Loyal Users,1,0,1,0
795,3,3600.0,7,4,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
795,4,3600.0,8,5,0.375,0.0,1,Impulsive Buyers,0,0,0,0
795,5,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
795,6,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
795,7,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
795,8,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
795,9,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
795,10,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
796,1,3600.0,6,4,0.0,1.0,2,Loyal Users,1,0,1,0
796,2,3600.0,6,2,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
796,3,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
796,4,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
796,5,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
796,6,3600.0,5,4,0.0,1.0,2,Loyal Users,0,0,1,0
796,7,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
796,8,3600.0,8,5,0.5,0.0,1,Impulsive Buyers,0,0,0,0
796,9,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
796,10,3600.0,9,5,0.0,1.0,2,Loyal Users,1,0,1,0
797,1,3600.0,8,5,0.0,1.0,2,Loyal Users,1,0,1,0
797,2,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
797,3,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
797,4,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
797,5,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
797,6,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
797,7,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
797,8,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
797,9,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
797,10,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
798,1,3600.0,9,5,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
798,2,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
798,3,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
798,4,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
798,5,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
798,6,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
798,7,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
798,8,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
798,9,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
798,10,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
799,1,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
799,2,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
799,3,3600.0,9,6,0.1111111111111111,0.0,1,Impulsive Buyers,0,1,0,0
799,4,3600.0,6,5,0.0,1.0,2,Loyal Users,1,0,1,0
799,5,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
799,6,3600.0,9,6,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
799,7,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
799,8,3600.0,8,1,0.125,0.0,0,Explorers,0,0,0,0
799,9,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
799,10,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
800,1,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
800,2,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
800,3,3600.0,9,7,0.3333333333333333,0.0,1,Impulsive Buyers,0,1,0,0
800,4,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
800,5,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
800,6,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
800,7,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
800,8,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
800,9,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
800,10,3600.0,10,6,0.3,0.0,1,Impulsive Buyers,0,1,0,0
801,1,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
801,2,3600.0,8,5,0.0,1.0,2,Loyal Users,1,0,1,0
801,3,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
801,4,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
801,5,3600.0,10,8,0.2,0.0,1,Impulsive Buyers,0,1,0,0
801,6,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
801,7,3600.0,7,5,0.0,1.0,2,Loyal Users,1,0,1,0
801,8,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
801,9,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
801,10,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
802,1,3600.0,5,4,0.6,0.0,3,Hesitant Users,0,0,0,0
802,2,3600.0,7,2,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
802,3,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
802,4,3600.0,9,7,0.4444444444444444,0.0,1,Impulsive Buyers,0,1,0,0
802,5,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
802,6,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
802,7,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
802,8,3600.0,9,4,0.0,0.0,1,Impulsive Buyers,0,0,0,0
802,9,3600.0,8,7,0.375,0.0,1,Impulsive Buyers,0,1,0,0
802,10,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
803,1,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
803,2,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
803,3,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
803,4,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
803,5,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
803,6,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
803,7,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
803,8,3600.0,8,3,0.0,0.0,0,Explorers,0,0,0,0
803,9,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
803,10,3600.0,7,3,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
804,1,3600.0,9,3,0.0,0.0,0,Explorers,0,0,0,0
804,2,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
804,3,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
804,4,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
804,5,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
804,6,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
804,7,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
804,8,3600.0,6,3,0.0,1.0,2,Loyal Users,1,0,1,0
804,9,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
804,10,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
805,1,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
805,2,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
805,3,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
805,4,3600.0,10,3,0.0,0.0,1,Impulsive Buyers,0,0,0,0
805,5,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
805,6,3600.0,10,7,0.1,0.0,1,Impulsive Buyers,0,1,0,0
805,7,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
805,8,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
805,9,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
805,10,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
806,1,3600.0,7,1,0.1428571428571428,0.0,0,Explorers,0,0,0,0
806,2,3600.0,10,2,0.2,0.0,1,Impulsive Buyers,0,0,0,0
806,3,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
806,4,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
806,5,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
806,6,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
806,7,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
806,8,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
806,9,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
806,10,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
807,1,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
807,2,3600.0,7,4,0.0,1.0,2,Loyal Users,1,0,1,0
807,3,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
807,4,3600.0,7,1,0.0,1.0,2,Loyal Users,1,0,1,0
807,5,3600.0,10,4,0.3,0.0,1,Impulsive Buyers,0,0,0,0
807,6,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
807,7,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
807,8,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
807,9,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
807,10,3600.0,10,3,0.0,1.0,2,Loyal Users,1,0,1,0
808,1,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
808,2,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
808,3,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
808,4,3600.0,8,0,0.0,0.0,0,Explorers,0,0,0,0
808,5,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
808,6,3600.0,9,3,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
808,7,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
808,8,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
808,9,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
808,10,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
809,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
809,2,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
809,3,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
809,4,3600.0,10,6,0.2,0.0,1,Impulsive Buyers,0,1,0,0
809,5,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
809,6,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
809,7,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
809,8,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
809,9,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
809,10,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
810,1,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
810,2,3600.0,9,5,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
810,3,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
810,4,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
810,5,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
810,6,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
810,7,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
810,8,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
810,9,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
810,10,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
811,1,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
811,2,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
811,3,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
811,4,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
811,5,3600.0,6,2,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
811,6,3600.0,7,5,0.1428571428571428,0.0,1,Impulsive Buyers,0,0,0,0
811,7,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
811,8,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
811,9,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
811,10,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
812,1,3600.0,7,0,0.0,0.0,0,Explorers,0,0,0,0
812,2,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
812,3,3600.0,9,1,0.0,0.0,0,Explorers,0,0,0,0
812,4,3600.0,6,2,0.0,0.0,0,Explorers,0,0,0,0
812,5,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
812,6,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
812,7,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
812,8,3600.0,8,5,0.0,1.0,2,Loyal Users,1,0,1,0
812,9,3600.0,10,3,0.3,0.0,1,Impulsive Buyers,0,0,0,0
812,10,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
813,1,3600.0,10,2,0.1,0.0,1,Impulsive Buyers,0,0,0,0
813,2,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
813,3,3600.0,6,4,0.6666666666666666,0.0,3,Hesitant Users,0,0,0,0
813,4,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
813,5,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
813,6,3600.0,9,5,0.0,1.0,2,Loyal Users,1,0,1,0
813,7,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
813,8,3600.0,6,5,0.6666666666666666,0.0,3,Hesitant Users,0,0,0,0
813,9,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
813,10,3600.0,10,6,0.0,1.0,2,Loyal Users,1,1,1,0
814,1,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
814,2,3600.0,9,6,0.1111111111111111,0.0,1,Impulsive Buyers,0,1,0,0
814,3,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
814,4,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
814,5,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
