userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,engagement_score,interaction_density,purchase_intent_score,hesitation_score,clicks_per_minute,switch_rate,engagement_ratio,abandonment_risk,engagement_quality,interaction_efficiency
870,6,3600.0,7,4,0.14285714285714285,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000277700638711469,0.2857085715428549
870,7,3600.0,10,7,0.1,0.0,0.0027770063871146904,0.6363636363636364,1.25,5.454545454545454,0.16393442622950818,0.6363636363636364,0.004357020433356382,3.471074380165289,0.00027770063871146905,0.15714038779390613
870,8,3600.0,5,3,0.4,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0005554012774229381,0.7999840003199937
870,9,3600.0,6,3,0.0,1.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.0,0.0
870,10,3600.0,5,2,0.2,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.00027770063871146905,0.5999820005399839
871,1,3600.0,6,1,0.0,0.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
871,2,3600.0,7,1,0.0,0.0,0.0019439044709802832,0.125,3.5,7.5,0.11475409836065574,0.125,0.01542781326174828,0.9375,0.0,0.0
871,3,3600.0,5,2,0.2,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.00027770063871146905,0.5999820005399839
871,4,3600.0,10,4,0.0,1.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0,0.0
871,5,3600.0,7,2,0.0,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.0,0.0
871,6,3600.0,6,4,0.16666666666666666,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000277700638711469,0.29166156258932135
871,7,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
871,8,3600.0,8,3,0.0,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
871,9,3600.0,8,4,0.25,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0005554012774229381,0.5624873440347592
871,10,3600.0,10,6,0.3,0.0,0.0027770063871146904,0.5454545454545454,1.4285714285714286,5.454545454545454,0.16393442622950818,0.5454545454545454,0.005081861630055165,2.9752066115702474,0.0008331019161344071,0.5499899168515244
872,1,3600.0,8,2,0.0,1.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0,0.0
872,2,3600.0,10,4,0.1,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.00027770063871146905,0.27499243770796306
872,3,3600.0,5,3,0.2,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.00027770063871146905,0.39999200015999686
872,4,3600.0,8,4,0.25,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0005554012774229381,0.5624873440347592
872,5,3600.0,9,4,0.3333333333333333,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.000833101916134407,0.8333125005208202
872,6,3600.0,8,5,0.25,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.0005554012774229381,0.4499919001457974
872,7,3600.0,8,1,0.0,0.0,0.0022216051096917524,0.1111111111111111,4.0,6.666666666666667,0.13114754098360656,0.1111111111111111,0.01981610107752802,0.7407407407407407,0.0,0.0
872,8,3600.0,8,3,0.25,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0005554012774229381,0.7499775006749798
872,9,3600.0,10,2,0.0,1.0,0.0027770063871146904,0.18181818181818182,3.3333333333333335,5.454545454545454,0.16393442622950818,0.18181818181818182,0.015189990183123617,0.9917355371900826,0.0,0.0
872,10,3600.0,9,4,0.1111111111111111,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.000277700638711469,0.27777083350694004
873,1,3600.0,10,5,0.1,0.0,0.0027770063871146904,0.45454545454545453,1.6666666666666667,5.454545454545454,0.16393442622950818,0.45454545454545453,0.006096002845392455,2.4793388429752063,0.00027770063871146905,0.21999516010647768
873,2,3600.0,6,1,0.0,0.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
873,3,3600.0,8,3,0.25,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0005554012774229381,0.7499775006749798
873,4,3600.0,8,0,0.0,0.0,0.0022216051096917524,0.0,8.0,6.666666666666667,0.13114754098360656,0.0,2.2216051096917524,0.0,0.0,0.0
873,5,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000555401277422938,0.7618844449862289
873,6,3600.0,10,4,0.1,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.00027770063871146905,0.27499243770796306
873,7,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000555401277422938,0.7618844449862289
873,8,3600.0,6,1,0.0,0.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
873,9,3600.0,9,3,0.2222222222222222,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000555401277422938,0.7407160502057338
873,10,3600.0,5,4,0.0,1.0,0.0013885031935573452,0.6666666666666666,1.0,10.0,0.08196721311475409,0.6666666666666666,0.0020796353373300227,6.666666666666666,0.0,0.0
874,1,3600.0,9,5,0.2222222222222222,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000555401277422938,0.44443555573332977
874,2,3600.0,7,5,0.2857142857142857,0.0,0.0019439044709802832,0.625,1.1666666666666667,7.5,0.11475409836065574,0.625,0.003105278707636235,4.6875,0.000555401277422938,0.4571355429741696
874,3,3600.0,6,2,0.0,1.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.0,0.0
874,4,3600.0,5,0,0.0,0.0,0.0013885031935573452,0.0,5.0,10.0,0.08196721311475409,0.0,1.388503193557345,0.0,0.0,0.0
874,5,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
874,6,3600.0,7,3,0.0,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
874,7,3600.0,7,4,0.0,1.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.0,0.0
874,8,3600.0,9,3,0.2222222222222222,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000555401277422938,0.7407160502057338
874,9,3600.0,7,2,0.0,1.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.0,0.0
874,10,3600.0,8,4,0.125,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.00027770063871146905,0.2812436720173796
875,1,3600.0,5,2,0.2,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.00027770063871146905,0.5999820005399839
875,2,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
875,3,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
875,4,3600.0,9,4,0.4444444444444444,0.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.001110802554845876,1.1110833340277602
875,5,3600.0,9,2,0.1111111111111111,0.0,0.002499305748403221,0.2,3.0,6.0,0.14754098360655737,0.2,0.012434356957229956,1.2000000000000002,0.000277700638711469,0.5555277791665971
875,6,3600.0,9,4,0.0,1.0,0.002499305748403221,0.4,1.8,6.0,0.14754098360655737,0.4,0.006232682664347185,2.4000000000000004,0.0,0.0
875,7,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
875,8,3600.0,9,2,0.1111111111111111,0.0,0.002499305748403221,0.2,3.0,6.0,0.14754098360655737,0.2,0.012434356957229956,1.2000000000000002,0.000277700638711469,0.5555277791665971
875,9,3600.0,8,3,0.125,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.00027770063871146905,0.3749887503374899
875,10,3600.0,5,4,0.0,1.0,0.0013885031935573452,0.6666666666666666,1.0,10.0,0.08196721311475409,0.6666666666666666,0.0020796353373300227,6.666666666666666,0.0,0.0
876,1,3600.0,7,5,0.14285714285714285,0.0,0.0019439044709802832,0.625,1.1666666666666667,7.5,0.11475409836065574,0.625,0.003105278707636235,4.6875,0.000277700638711469,0.2285677714870848
876,2,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
876,3,3600.0,8,4,0.25,0.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0005554012774229381,0.5624873440347592
876,4,3600.0,6,3,0.0,1.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.0,0.0
876,5,3600.0,5,3,0.4,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0005554012774229381,0.7999840003199937
876,6,3600.0,7,3,0.2857142857142857,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000555401277422938,0.7618844449862289
876,7,3600.0,10,4,0.2,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0005554012774229381,0.5499848754159261
876,8,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
876,9,3600.0,8,2,0.25,0.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0005554012774229381,1.1249493772780226
876,10,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
877,1,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
877,2,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
877,3,3600.0,9,2,0.0,1.0,0.002499305748403221,0.2,3.0,6.0,0.14754098360655737,0.2,0.012434356957229956,1.2000000000000002,0.0,0.0
877,4,3600.0,6,2,0.3333333333333333,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000555401277422938,1.1666258347624499
877,5,3600.0,8,3,0.0,1.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
877,6,3600.0,5,3,0.4,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0005554012774229381,0.7999840003199937
877,7,3600.0,8,5,0.125,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.00027770063871146905,0.2249959500728987
877,8,3600.0,8,3,0.125,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.00027770063871146905,0.3749887503374899
877,9,3600.0,6,2,0.16666666666666666,0.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.000277700638711469,0.5833129173812249
877,10,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
878,1,3600.0,6,1,0.16666666666666666,0.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.000277700638711469,1.1665850057162666
878,2,3600.0,10,6,0.1,0.0,0.0027770063871146904,0.5454545454545454,1.4285714285714286,5.454545454545454,0.16393442622950818,0.5454545454545454,0.005081861630055165,2.9752066115702474,0.00027770063871146905,0.1833299722838415
878,3,3600.0,9,6,0.4444444444444444,0.0,0.002499305748403221,0.6,1.2857142857142858,6.0,0.14754098360655737,0.6,0.004158578616311516,3.5999999999999996,0.001110802554845876,0.7407283952674864
878,4,3600.0,10,3,0.1,0.0,0.0027770063871146904,0.2727272727272727,2.5,5.454545454545454,0.16393442622950818,0.2727272727272727,0.010145157840671404,1.4876033057851237,0.00027770063871146905,0.36665322271516715
878,5,3600.0,6,3,0.5,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.0008331019161344071,1.166639445079615
878,6,3600.0,8,6,0.125,0.0,0.0022216051096917524,0.6666666666666666,1.1428571428571428,6.666666666666667,0.13114754098360656,0.6666666666666666,0.0033274165397280367,4.444444444444445,0.00027770063871146905,0.1874971875421869
878,7,3600.0,10,4,0.2,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0005554012774229381,0.5499848754159261
878,8,3600.0,7,4,0.2857142857142857,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000555401277422938,0.5714171430857098
878,9,3600.0,6,1,0.0,1.0,0.0016662038322688142,0.14285714285714285,3.0,8.571428571428571,0.09836065573770492,0.14285714285714285,0.011582350373268819,1.2244897959183672,0.0,0.0
878,10,3600.0,6,3,0.0,1.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.0,0.0
879,1,3600.0,5,2,0.2,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.00027770063871146905,0.5999820005399839
879,2,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
879,3,3600.0,6,3,0.0,1.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.0,0.0
879,4,3600.0,8,3,0.0,1.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
879,5,3600.0,10,5,0.1,0.0,0.0027770063871146904,0.45454545454545453,1.6666666666666667,5.454545454545454,0.16393442622950818,0.45454545454545453,0.006096002845392455,2.4793388429752063,0.00027770063871146905,0.21999516010647768
879,6,3600.0,8,4,0.0,1.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0,0.0
879,7,3600.0,7,2,0.0,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.0,0.0
879,8,3600.0,6,4,0.5,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.0008331019161344071,0.8749846877679642
879,9,3600.0,7,0,0.0,0.0,0.0019439044709802832,0.0,7.0,7.5,0.11475409836065574,0.0,1.943904470980283,0.0,0.0,0.0
879,10,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
880,1,3600.0,10,4,0.2,0.0,0.0027770063871146904,0.36363636363636365,2.0,5.454545454545454,0.16393442622950818,0.36363636363636365,0.00761582404843221,1.9834710743801651,0.0005554012774229381,0.5499848754159261
880,2,3600.0,6,2,0.0,1.0,0.0016662038322688142,0.2857142857142857,2.0,8.571428571428571,0.09836065573770492,0.2857142857142857,0.005811373605322222,2.4489795918367343,0.0,0.0
880,3,3600.0,9,3,0.1111111111111111,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000277700638711469,0.3703580251028669
880,4,3600.0,7,2,0.0,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.0,0.0
880,5,3600.0,8,4,0.0,1.0,0.0022216051096917524,0.4444444444444444,1.6,6.666666666666667,0.13114754098360656,0.4444444444444444,0.004987389869599844,2.962962962962963,0.0,0.0
880,6,3600.0,7,4,0.14285714285714285,0.0,0.0019439044709802832,0.5,1.4,7.5,0.11475409836065574,0.5,0.003880048844272022,3.75,0.000277700638711469,0.2857085715428549
880,7,3600.0,6,5,0.16666666666666666,0.0,0.0016662038322688142,0.7142857142857143,1.0,8.571428571428571,0.09836065573770492,0.7142857142857143,0.002329424171336469,6.122448979591836,0.000277700638711469,0.23333006671239936
880,8,3600.0,8,0,0.0,0.0,0.0022216051096917524,0.0,8.0,6.666666666666667,0.13114754098360656,0.0,2.2216051096917524,0.0,0.0,0.0
880,9,3600.0,6,4,0.3333333333333333,0.0,0.0016662038322688142,0.5714285714285714,1.2,8.571428571428571,0.09836065573770492,0.5714285714285714,0.0029107628714453953,4.897959183673469,0.000555401277422938,0.5833231251786427
880,10,3600.0,9,3,0.0,1.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.0,0.0
881,1,3600.0,5,5,0.2,0.0,0.0013885031935573452,0.8333333333333334,0.8333333333333334,10.0,0.08196721311475409,0.8333333333333334,0.0016642067841278606,8.333333333333334,0.00027770063871146905,0.2399971200345596
881,2,3600.0,9,6,0.2222222222222222,0.0,0.002499305748403221,0.6,1.2857142857142858,6.0,0.14754098360655737,0.6,0.004158578616311516,3.5999999999999996,0.000555401277422938,0.3703641976337432
881,3,3600.0,9,5,0.0,1.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.0,0.0
881,4,3600.0,10,3,0.1,0.0,0.0027770063871146904,0.2727272727272727,2.5,5.454545454545454,0.16393442622950818,0.2727272727272727,0.010145157840671404,1.4876033057851237,0.00027770063871146905,0.36665322271516715
881,5,3600.0,8,2,0.0,1.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.0,0.0
881,6,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
881,7,3600.0,6,3,0.16666666666666666,0.0,0.0016662038322688142,0.42857142857142855,1.5,8.571428571428571,0.09836065573770492,0.42857142857142855,0.003878758505447855,3.6734693877551017,0.000277700638711469,0.38887981502653823
881,8,3600.0,5,1,0.2,0.0,0.0013885031935573452,0.16666666666666666,2.5,10.0,0.08196721311475409,0.16666666666666666,0.008281331174298282,1.6666666666666665,0.00027770063871146905,1.199928004319741
881,9,3600.0,5,2,0.4,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.0005554012774229381,1.1999640010799677
881,10,3600.0,9,5,0.2222222222222222,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000555401277422938,0.44443555573332977
882,1,3600.0,10,7,0.2,0.0,0.0027770063871146904,0.6363636363636364,1.25,5.454545454545454,0.16393442622950818,0.6363636363636364,0.004357020433356382,3.471074380165289,0.0005554012774229381,0.31428077558781226
882,2,3600.0,8,5,0.375,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.0008331019161344072,0.6749878502186961
882,3,3600.0,9,6,0.0,1.0,0.002499305748403221,0.6,1.2857142857142858,6.0,0.14754098360655737,0.6,0.004158578616311516,3.5999999999999996,0.0,0.0
882,4,3600.0,9,5,0.2222222222222222,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000555401277422938,0.44443555573332977
882,5,3600.0,8,3,0.0,1.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.0,0.0
882,6,3600.0,10,5,0.3,0.0,0.0027770063871146904,0.45454545454545453,1.6666666666666667,5.454545454545454,0.16393442622950818,0.45454545454545453,0.006096002845392455,2.4793388429752063,0.0008331019161344071,0.6599854803194329
882,7,3600.0,10,1,0.1,0.0,0.0027770063871146904,0.09090909090909091,5.0,5.454545454545454,0.16393442622950818,0.09090909090909091,0.030214708465145,0.4958677685950413,0.00027770063871146905,1.099879013308536
882,8,3600.0,5,3,0.0,1.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0,0.0
882,9,3600.0,7,3,0.0,1.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.0,0.0
882,10,3600.0,10,5,0.2,0.0,0.0027770063871146904,0.45454545454545453,1.6666666666666667,5.454545454545454,0.16393442622950818,0.45454545454545453,0.006096002845392455,2.4793388429752063,0.0005554012774229381,0.43999032021295537
883,1,3600.0,9,1,0.0,0.0,0.002499305748403221,0.1,4.5,6.0,0.14754098360655737,0.1,0.02474560146933882,0.6000000000000001,0.0,0.0
883,2,3600.0,10,2,0.1,0.0,0.0027770063871146904,0.18181818181818182,3.3333333333333335,5.454545454545454,0.16393442622950818,0.18181818181818182,0.015189990183123617,0.9917355371900826,0.00027770063871146905,0.5499697516636585
883,3,3600.0,7,1,0.0,1.0,0.0019439044709802832,0.125,3.5,7.5,0.11475409836065574,0.125,0.01542781326174828,0.9375,0.0,0.0
883,4,3600.0,7,2,0.14285714285714285,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.000277700638711469,0.5714057151999634
883,5,3600.0,9,3,0.1111111111111111,0.0,0.002499305748403221,0.3,2.25,6.0,0.14754098360655737,0.3,0.008303341356821333,1.7999999999999998,0.000277700638711469,0.3703580251028669
883,6,3600.0,8,5,0.125,0.0,0.0022216051096917524,0.5555555555555556,1.3333333333333333,6.666666666666667,0.13114754098360656,0.5555555555555556,0.003991704130011134,3.703703703703704,0.00027770063871146905,0.2249959500728987
883,7,3600.0,9,5,0.2222222222222222,0.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.000555401277422938,0.44443555573332977
883,8,3600.0,8,3,0.125,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.00027770063871146905,0.3749887503374899
883,9,3600.0,8,2,0.125,0.0,0.0022216051096917524,0.2222222222222222,2.6666666666666665,6.666666666666667,0.13114754098360656,0.2222222222222222,0.009952437026991424,1.4814814814814814,0.00027770063871146905,0.5624746886390113
883,10,3600.0,7,2,0.14285714285714285,0.0,0.0019439044709802832,0.25,2.3333333333333335,7.5,0.11475409836065574,0.25,0.007744639326614674,1.875,0.000277700638711469,0.5714057151999634
884,1,3600.0,5,3,0.2,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.00027770063871146905,0.39999200015999686
884,2,3600.0,5,2,0.2,0.0,0.0013885031935573452,0.3333333333333333,1.6666666666666667,10.0,0.08196721311475409,0.3333333333333333,0.0041530504293838845,3.333333333333333,0.00027770063871146905,0.5999820005399839
884,3,3600.0,5,3,0.6,0.0,0.0013885031935573452,0.5,1.25,10.0,0.08196721311475409,0.5,0.002771463460194302,5.0,0.0008331019161344071,1.1999760004799904
884,4,3600.0,8,3,0.125,0.0,0.0022216051096917524,0.3333333333333333,2.0,6.666666666666667,0.13114754098360656,0.3333333333333333,0.006644880687014215,2.2222222222222223,0.00027770063871146905,0.3749887503374899
884,5,3600.0,7,3,0.14285714285714285,0.0,0.0019439044709802832,0.375,1.75,7.5,0.11475409836065574,0.375,0.005169958699415647,2.8125,0.000277700638711469,0.38094222249311444
884,6,3600.0,9,5,0.0,1.0,0.002499305748403221,0.5,1.5,6.0,0.14754098360655737,0.5,0.004988634228349743,3.0,0.0,0.0
